"id";"wind_direction";"spot";"wind_speed";"fact_texture";"date";"description";"flat_probability";"frizzy_probability";"stirred_probability";"restless_probability"
393;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-05 11:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
394;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-05 14:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
395;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-05 17:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01102/0,03014 = 0,36561P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00145/0,03014 = 0,04826P(Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01508/0,03014 = 0,50021P(Liso|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00259/0,03014 = 0,08591";0.08591472492837776;0.3656090789297637;0.5002145541548341;0.048261641987024484
396;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Liso";"2020-05-05 17:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
397;"Sul";"Deck Salva Vidas";"Vento Moderado";"Liso";"2020-05-06 07:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
398;"Sul";"Deck Salva Vidas";"Vento Moderado";"Encrespado";"2020-05-06 08:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,01344/0,02525 = 0,53238P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,00000/0,02525 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,00093/0,02525 = 0,03690P(Liso|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,01088/0,02525 = 0,43072";0.43072142858117735;0.5323820747848812;0.03689649663394151;0.0
399;"Sul";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-06 10:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,01344/0,02525 = 0,53238P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,00000/0,02525 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,00093/0,02525 = 0,03690P(Liso|<Deck Salva Vidas, Sul, Vento Moderado>) = 0,01088/0,02525 = 0,43072";0.43072142858117735;0.5323820747848812;0.03689649663394151;0.0
400;"Sul";"Deck Salva Vidas";"Vento Forte";"Encrespado";"2020-05-06 12:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Muito Fresco>) = 0,00712/0,01438 = 0,49483P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Muito Fresco>) = 0,00000/0,01438 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Muito Fresco>) = 0,00183/0,01438 = 0,12706P(Liso|<Deck Salva Vidas, Sul, Vento Muito Fresco>) = 0,00544/0,01438 = 0,37810";0.3781017988462316;0.4948337046070286;0.12706449654673982;0.0
401;"Sul";"Deck Salva Vidas";"Vento Forte";"Liso";"2020-05-06 13:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00138/0,00407 = 0,34044P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00000/0,00407 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00014/0,00407 = 0,03526P(Liso|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00254/0,00407 = 0,62430";0.6243034116064575;0.34043562133565536;0.03526096705788705;0.0
402;"Sul";"Deck Salva Vidas";"Vento Forte";"Liso";"2020-05-06 16:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00138/0,00407 = 0,34044P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00000/0,00407 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00014/0,00407 = 0,03526P(Liso|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00254/0,00407 = 0,62430";0.6243034116064575;0.34043562133565536;0.03526096705788705;0.0
403;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Encrespado";"2020-05-10 07:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00138/0,00407 = 0,34044P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00000/0,00407 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00014/0,00407 = 0,03526P(Liso|<Deck Salva Vidas, Sul, Vento Forte>) = 0,00254/0,00407 = 0,62430";0.6243034116064575;0.34043562133565536;0.03526096705788705;0.0
404;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-10 09:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00850/0,02819 = 0,30134P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00097/0,02819 = 0,03440P(Mexido|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,01782/0,02819 = 0,63210P(Liso|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00091/0,02819 = 0,03215";0.03215265200536664;0.3013412671840684;0.6321034237393489;0.03440265707121606
405;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Encrespado";"2020-05-10 11:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01102/0,03014 = 0,36561P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00145/0,03014 = 0,04826P(Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01508/0,03014 = 0,50021P(Liso|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00259/0,03014 = 0,08591";0.08591472492837776;0.3656090789297637;0.5002145541548341;0.048261641987024484
406;"Norte";"Deck Salva Vidas";"Vento Fresco";"Mexido";"2020-05-10 14:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01102/0,03014 = 0,36561P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00145/0,03014 = 0,04826P(Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01508/0,03014 = 0,50021P(Liso|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00259/0,03014 = 0,08591";0.08591472492837776;0.3656090789297637;0.5002145541548341;0.048261641987024484
407;"Sudeste";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-10 17:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,01156/0,02325 = 0,49727P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00097/0,02325 = 0,04171P(Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00978/0,02325 = 0,42074P(Liso|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00094/0,02325 = 0,04028";0.04028064157017732;0.4972689353047332;0.4207412935825976;0.04170912954249183
408;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Encrespado";"2020-05-11 07:00:00";"P(Encrespado|<Deck Salva Vidas, Sudeste, Vento Muito Fresco>) = 0,00253/0,00780 = 0,32366P(Muito Mexido|<Deck Salva Vidas, Sudeste, Vento Muito Fresco>) = 0,00000/0,00780 = 0,00000P(Mexido|<Deck Salva Vidas, Sudeste, Vento Muito Fresco>) = 0,00411/0,00780 = 0,52699P(Liso|<Deck Salva Vidas, Sudeste, Vento Muito Fresco>) = 0,00117/0,00780 = 0,14935";0.14934811681433688;0.3236592717333762;0.5269926114522869;0.0
409;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-11 09:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01102/0,03014 = 0,36561P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00145/0,03014 = 0,04826P(Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01508/0,03014 = 0,50021P(Liso|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00259/0,03014 = 0,08591";0.08591472492837776;0.3656090789297637;0.5002145541548341;0.048261641987024484
410;"Noroeste";"Deck Salva Vidas";"Vento Muito Fresco";"Encrespado";"2020-05-11 12:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01102/0,03014 = 0,36561P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00145/0,03014 = 0,04826P(Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01508/0,03014 = 0,50021P(Liso|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00259/0,03014 = 0,08591";0.08591472492837776;0.3656090789297637;0.5002145541548341;0.048261641987024484
411;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Mexido";"2020-05-11 15:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01102/0,03014 = 0,36561P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00145/0,03014 = 0,04826P(Mexido|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,01508/0,03014 = 0,50021P(Liso|<Deck Salva Vidas, Noroeste, Vento Muito Fresco>) = 0,00259/0,03014 = 0,08591";0.08591472492837776;0.3656090789297637;0.5002145541548341;0.048261641987024484
412;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Encrespado";"2020-05-12 07:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
413;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Encrespado";"2020-05-12 09:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,02082/0,03417 = 0,60925P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00048/0,03417 = 0,01419P(Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00769/0,03417 = 0,22497P(Liso|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00518/0,03417 = 0,15159";0.15158886070831656;0.6092465422081788;0.22497237075904059;0.014192226324464112
414;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Encrespado";"2020-05-12 10:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,02082/0,03417 = 0,60925P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00048/0,03417 = 0,01419P(Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00769/0,03417 = 0,22497P(Liso|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00518/0,03417 = 0,15159";0.15158886070831656;0.6092465422081788;0.22497237075904059;0.014192226324464112
415;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Mexido";"2020-05-12 12:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,02082/0,03417 = 0,60925P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00048/0,03417 = 0,01419P(Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00769/0,03417 = 0,22497P(Liso|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00518/0,03417 = 0,15159";0.15158886070831656;0.6092465422081788;0.22497237075904059;0.014192226324464112
416;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Mexido";"2020-05-12 14:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,02082/0,03417 = 0,60925P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00048/0,03417 = 0,01419P(Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00769/0,03417 = 0,22497P(Liso|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00518/0,03417 = 0,15159";0.15158886070831656;0.6092465422081788;0.22497237075904059;0.014192226324464112
417;"Noroeste";"Deck Salva Vidas";"Vento Moderado";"Mexido";"2020-05-12 15:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,02082/0,03417 = 0,60925P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00048/0,03417 = 0,01419P(Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00769/0,03417 = 0,22497P(Liso|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00518/0,03417 = 0,15159";0.15158886070831656;0.6092465422081788;0.22497237075904059;0.014192226324464112
418;"Sudeste";"Deck Salva Vidas";"Vento Moderado";"Encrespado";"2020-05-12 17:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,02082/0,03417 = 0,60925P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00048/0,03417 = 0,01419P(Mexido|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00769/0,03417 = 0,22497P(Liso|<Deck Salva Vidas, Noroeste, Vento Moderado>) = 0,00518/0,03417 = 0,15159";0.15158886070831656;0.6092465422081788;0.22497237075904059;0.014192226324464112
419;"Norte";"Deck Salva Vidas";"Vento Moderado";"Liso";"2020-05-13 07:00:00";"P(Encrespado|<Deck Salva Vidas, Sudeste, Vento Moderado>) = 0,00477/0,00920 = 0,51866P(Muito Mexido|<Deck Salva Vidas, Sudeste, Vento Moderado>) = 0,00000/0,00920 = 0,00000P(Mexido|<Deck Salva Vidas, Sudeste, Vento Moderado>) = 0,00210/0,00920 = 0,22793P(Liso|<Deck Salva Vidas, Sudeste, Vento Moderado>) = 0,00233/0,00920 = 0,25341";0.2534082436091578;0.5186632258776459;0.2279285305131964;0.0
420;"Norte";"Deck Salva Vidas";"Vento Moderado";"Encrespado";"2020-05-13 08:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,01605/0,02727 = 0,58849P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,00032/0,02727 = 0,01186P(Mexido|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,00908/0,02727 = 0,33317P(Liso|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,00181/0,02727 = 0,06648";0.06648454561808419;0.5884897885168235;0.33316948977603633;0.011856176089055854
421;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Liso";"2020-05-13 11:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,01605/0,02727 = 0,58849P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,00032/0,02727 = 0,01186P(Mexido|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,00908/0,02727 = 0,33317P(Liso|<Deck Salva Vidas, Norte, Vento Moderado>) = 0,00181/0,02727 = 0,06648";0.06648454561808419;0.5884897885168235;0.33316948977603633;0.011856176089055854
422;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-13 13:00:00";"P(Encrespado|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,00998/0,02730 = 0,36539P(Muito Mexido|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,00000/0,02730 = 0,00000P(Mexido|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,00256/0,02730 = 0,09386P(Liso|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,01476/0,02730 = 0,54075";0.5407452620258143;0.3653930188816308;0.09386171909255496;0.0
423;"Noroeste";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-13 14:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
424;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-13 16:00:00";"P(Encrespado|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,01500/0,02741 = 0,54727P(Muito Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00145/0,02741 = 0,05308P(Mexido|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00828/0,02741 = 0,30202P(Liso|<Deck Salva Vidas, Noroeste, Vento Fresco>) = 0,00268/0,02741 = 0,09763";0.09763369381864946;0.5472707391606682;0.3020201065056809;0.05307546051500134
425;"Sul";"Deck Salva Vidas";"Vento Muito Forte";"Encrespado";"2020-05-14 07:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00850/0,02819 = 0,30134P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00097/0,02819 = 0,03440P(Mexido|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,01782/0,02819 = 0,63210P(Liso|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00091/0,02819 = 0,03215";0.03215265200536664;0.3013412671840684;0.6321034237393489;0.03440265707121606
426;"Sul";"Deck Salva Vidas";"Vento Duro";"Encrespado";"2020-05-14 09:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00020/0,00078 = 0,25432P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00000/0,00078 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00004/0,00078 = 0,04610P(Liso|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00054/0,00078 = 0,69958";0.6995793474984461;0.2543226316045997;0.04609802089695422;0.0
427;"Sul";"Deck Salva Vidas";"Vento Muito Forte";"Mexido";"2020-05-14 14:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Duro>) = 0,00020/0,00038 = 0,52167P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Duro>) = 0,00000/0,00038 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Duro>) = 0,00000/0,00038 = 0,00000P(Liso|<Deck Salva Vidas, Sul, Vento Duro>) = 0,00018/0,00038 = 0,47833";0.47832940178563477;0.5216705982143652;0.0;0.0
428;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Liso";"2020-05-18 07:00:00";"P(Encrespado|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00020/0,00078 = 0,25432P(Muito Mexido|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00000/0,00078 = 0,00000P(Mexido|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00004/0,00078 = 0,04610P(Liso|<Deck Salva Vidas, Sul, Vento Muito Forte>) = 0,00054/0,00078 = 0,69958";0.6995793474984461;0.2543226316045997;0.04609802089695422;0.0
429;"Oeste";"Deck Salva Vidas";"Vento Moderado";"Liso";"2020-05-18 09:00:00";"P(Encrespado|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,00911/0,02009 = 0,45324P(Muito Mexido|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,00016/0,02009 = 0,00804P(Mexido|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,00047/0,02009 = 0,02318P(Liso|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,01036/0,02009 = 0,51553";0.5155307640715318;0.45324021039838586;0.023184756702390702;0.008044268827691515
430;"Sudoeste";"Deck Salva Vidas";"Vento Fraco";"Encrespado";"2020-05-18 11:00:00";"P(Encrespado|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,00911/0,02009 = 0,45324P(Muito Mexido|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,00016/0,02009 = 0,00804P(Mexido|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,00047/0,02009 = 0,02318P(Liso|<Deck Salva Vidas, Oeste, Vento Moderado>) = 0,01036/0,02009 = 0,51553";0.5155307640715318;0.45324021039838586;0.023184756702390702;0.008044268827691515
431;"Oeste";"Deck Salva Vidas";"Vento Fraco";"Liso";"2020-05-19 07:00:00";"P(Encrespado|<Deck Salva Vidas, Sudoeste, Vento Fraco>) = 0,00337/0,01061 = 0,31805P(Muito Mexido|<Deck Salva Vidas, Sudoeste, Vento Fraco>) = 0,00000/0,01061 = 0,00000P(Mexido|<Deck Salva Vidas, Sudoeste, Vento Fraco>) = 0,00059/0,01061 = 0,05574P(Liso|<Deck Salva Vidas, Sudoeste, Vento Fraco>) = 0,00664/0,01061 = 0,62621";0.6262095320786706;0.31804868649796414;0.05574178142336527;0.0
432;"Oeste";"Deck Salva Vidas";"Vento Fraco";"Encrespado";"2020-05-19 11:00:00";"P(Encrespado|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00308/0,00785 = 0,39244P(Muito Mexido|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00000/0,00785 = 0,00000P(Mexido|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00011/0,00785 = 0,01370P(Liso|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00466/0,00785 = 0,59387";0.5938671029899549;0.3924366174135453;0.013696279596499807;0.0
433;"Sudoeste";"Deck Salva Vidas";"Vento Moderado";"Mexido";"2020-05-19 16:00:00";"P(Encrespado|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00308/0,00785 = 0,39244P(Muito Mexido|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00000/0,00785 = 0,00000P(Mexido|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00011/0,00785 = 0,01370P(Liso|<Deck Salva Vidas, Oeste, Vento Fraco>) = 0,00466/0,00785 = 0,59387";0.5938671029899549;0.3924366174135453;0.013696279596499807;0.0
434;"Norte";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-20 07:00:00";"P(Encrespado|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,00998/0,02730 = 0,36539P(Muito Mexido|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,00000/0,02730 = 0,00000P(Mexido|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,00256/0,02730 = 0,09386P(Liso|<Deck Salva Vidas, Sudoeste, Vento Moderado>) = 0,01476/0,02730 = 0,54075";0.5407452620258143;0.3653930188816308;0.09386171909255496;0.0
435;"Norte";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-20 12:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,01156/0,02325 = 0,49727P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00097/0,02325 = 0,04171P(Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00978/0,02325 = 0,42074P(Liso|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00094/0,02325 = 0,04028";0.04028064157017732;0.4972689353047332;0.4207412935825976;0.04170912954249183
436;"Norte";"Deck Salva Vidas";"Vento Fresco";"Encrespado";"2020-05-20 15:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,01156/0,02325 = 0,49727P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00097/0,02325 = 0,04171P(Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00978/0,02325 = 0,42074P(Liso|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00094/0,02325 = 0,04028";0.04028064157017732;0.4972689353047332;0.4207412935825976;0.04170912954249183
437;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-21 07:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,01156/0,02325 = 0,49727P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00097/0,02325 = 0,04171P(Mexido|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00978/0,02325 = 0,42074P(Liso|<Deck Salva Vidas, Norte, Vento Fresco>) = 0,00094/0,02325 = 0,04028";0.04028064157017732;0.4972689353047332;0.4207412935825976;0.04170912954249183
438;"Norte";"Deck Salva Vidas";"Vento Muito Fresco";"Mexido";"2020-05-21 09:00:00";"P(Encrespado|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00850/0,02819 = 0,30134P(Muito Mexido|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00097/0,02819 = 0,03440P(Mexido|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,01782/0,02819 = 0,63210P(Liso|<Deck Salva Vidas, Norte, Vento Muito Fresco>) = 0,00091/0,02819 = 0,03215";0.03215265200536664;0.3013412671840684;0.6321034237393489;0.03440265707121606
