idhourforecast,iddayforecast,time,temperature,windspeed,winddirdegree,preciptation,humidity,pressure,cloundover,heatIndex,dewpoint,windchill,windgust,feelslike,sigheight,swellheight,swelldir,period,watertemp
12703,842,1700,20,8,129,3,91,1015,100,21,19,20,10,20,0.6,0.6,110,12.9,23
12704,842,1800,20,10,109,4.2,94,1015,100,20,19,20,11,20,0.6,0.6,110,12.8,23
12705,842,1900,19,10,114,3,91,1016,99,19,18,19,15,19,0.6,0.6,90,10.9,23
12706,842,2000,19,11,119,1.7,89,1017,97,19,17,19,20,19,0.5,0.6,70,9.1,23
12707,842,2100,19,11,125,0.5,86,1018,96,19,17,19,24,19,0.5,0.6,50,7.2,23
12708,842,2200,19,11,132,0.3,86,1018,97,19,17,19,24,19,0.5,0.6,50,7.2,23
12709,842,2300,19,11,140,0.2,85,1019,99,19,17,19,24,19,0.5,0.5,50,7.2,23
12710,843,0,19,22,171,0.1,80,1017,97,19,16,19,33,19,0.9,0.8,50,7.5,23
12711,843,100,19,21,173,0.1,81,1017,94,19,16,19,32,19,0.9,0.8,50,7.5,23
12712,843,200,19,19,174,0,81,1017,90,19,16,19,32,19,0.8,0.8,50,7.5,23
12713,843,300,19,18,176,0,82,1017,87,19,16,19,32,19,0.8,0.8,50,7.5,23
12714,843,400,20,17,178,0,83,1017,91,20,16,20,30,20,0.8,0.8,50,7.5,23
12715,843,500,20,16,179,0,83,1017,95,20,17,20,28,20,0.8,0.8,50,7.4,23
12716,843,600,20,15,181,0,83,1016,100,20,17,20,26,20,0.8,0.8,50,7.4,23
12717,843,700,20,15,179,0,82,1017,100,20,17,20,30,20,0.8,0.8,50,9.7,23
12718,843,800,20,15,178,0,81,1017,100,20,17,20,33,20,0.8,0.7,50,12.1,23
12719,843,900,21,15,176,0,80,1018,100,21,17,21,37,21,0.8,0.7,50,14.4,23
12720,843,1000,21,15,176,0,79,1017,100,22,17,21,37,21,0.8,0.7,70,14.1,23
12721,843,1100,22,15,175,0.1,78,1017,100,23,18,22,37,22,0.7,0.7,90,13.8,23
12722,843,1200,23,15,175,0.1,77,1017,100,25,18,23,37,25,0.7,0.7,110,13.5,23
12723,843,1300,22,12,173,0.3,80,1016,100,25,19,22,27,25,0.7,0.7,110,13.4,23
12724,843,1400,22,9,172,0.5,84,1015,100,25,19,22,17,22,0.6,0.6,110,13.2,23
12725,843,1500,22,6,170,0.7,87,1014,100,24,19,22,7,22,0.6,0.6,110,13.1,23
12726,843,1600,21,7,150,1.9,89,1014,100,23,19,21,8,21,0.6,0.6,110,13,23
12727,843,1700,20,8,129,3,91,1015,100,21,19,20,10,20,0.6,0.6,110,12.9,23
12728,843,1800,20,10,109,4.2,94,1015,100,20,19,20,11,20,0.6,0.6,110,12.8,23
12729,843,1900,19,10,114,3,91,1016,99,19,18,19,15,19,0.6,0.6,90,10.9,23
12730,843,2000,19,11,119,1.7,89,1017,97,19,17,19,20,19,0.5,0.6,70,9.1,23
12731,843,2100,19,11,125,0.5,86,1018,96,19,17,19,24,19,0.5,0.6,50,7.2,23
12732,843,2200,19,11,132,0.3,86,1018,97,19,17,19,24,19,0.5,0.6,50,7.2,23
12733,843,2300,19,11,140,0.2,85,1019,99,19,17,19,24,19,0.5,0.5,50,7.2,23
12734,844,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12735,844,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12736,844,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12737,844,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12738,844,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12739,844,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12740,844,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12741,844,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12742,844,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12743,844,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12744,844,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12745,844,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12746,844,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12747,844,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12748,844,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12749,844,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12750,844,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12751,844,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12752,844,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12753,844,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12754,844,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12755,844,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12756,844,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12757,844,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12758,845,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12759,845,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12760,845,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12761,845,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12762,845,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12763,845,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12764,845,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12765,845,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12766,845,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12767,845,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12768,845,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12769,845,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12770,845,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12771,845,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12772,845,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12773,845,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12774,845,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12775,845,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12776,845,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12777,845,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12778,845,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12779,845,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12780,845,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12781,845,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12782,846,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12783,846,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12784,846,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12785,846,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12786,846,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12787,846,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12788,846,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12789,846,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12790,846,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12791,846,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12792,846,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12793,846,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12794,846,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12795,846,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12796,846,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12797,846,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12798,846,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12799,846,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12800,846,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12801,846,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12802,846,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12803,846,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12804,846,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12805,846,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12806,847,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12807,847,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12808,847,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12809,847,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12810,847,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12811,847,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12812,847,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12813,847,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12814,847,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12815,847,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12816,847,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12817,847,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12818,847,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12819,847,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12820,847,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12821,847,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12822,847,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12823,847,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12824,847,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12825,847,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12826,847,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12827,847,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12828,847,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12829,847,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12830,848,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12831,848,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12832,848,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12833,848,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12834,848,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12835,848,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12836,848,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12837,848,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12838,848,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12839,848,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12840,848,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12841,848,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12842,848,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12843,848,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12844,848,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12845,848,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12846,848,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12847,848,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12848,848,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12849,848,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12850,848,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12851,848,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12852,848,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12853,848,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12854,849,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12855,849,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12856,849,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12857,849,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12858,849,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12859,849,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12860,849,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12861,849,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12862,849,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12863,849,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12864,849,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12865,849,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12866,849,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12867,849,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12868,849,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12869,849,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12870,849,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12871,849,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12872,849,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12873,849,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12874,849,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12875,849,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12876,849,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12877,849,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12878,850,0,19,6,206,0,80,1018,97,19,15,19,25,19,0.5,0.5,110,10.4,23
12879,850,100,19,9,204,0,81,1017,98,19,15,19,27,19,0.5,0.5,110,8.7,23
12880,850,200,19,10,202,0,81,1016,99,19,15,19,28,19,0.5,0.5,110,7,23
12881,850,300,19,13,200,0,81,1016,100,19,15,19,30,19,0.5,0.5,110,5.3,23
12882,850,400,18,12,200,0,82,1016,80,18,15,18,31,18,0.5,0.5,110,7.6,23
12883,850,500,17,11,199,0,83,1017,59,17,14,17,32,17,0.5,0.5,110,10,23
12884,850,600,17,10,198,0,84,1017,39,17,14,17,33,17,0.5,0.5,110,12.3,23
12885,850,700,18,12,200,0,79,1018,29,18,14,18,33,18,0.5,0.5,110,12.3,23
12886,850,800,18,14,201,0,74,1018,19,18,14,18,34,18,0.6,0.5,110,12.3,23
12887,850,900,19,17,203,0,70,1019,8,19,13,19,34,19,0.6,0.5,110,12.3,23
12888,850,1000,20,17,201,0,63,1018,6,21,13,20,36,20,0.6,0.5,110,12.3,23
12889,850,1100,22,18,199,0,56,1018,3,23,12,22,38,22,0.6,0.5,110,12.2,23
12890,850,1200,23,19,197,0,49,1017,0,25,12,23,40,25,0.6,0.5,110,12.2,23
12891,850,1300,23,18,194,0,50,1017,4,25,12,23,33,25,0.6,0.5,110,12.1,23
12892,850,1400,23,18,191,0,50,1017,8,25,12,23,26,25,0.7,0.6,110,12.1,23
12893,850,1500,22,18,188,0,51,1017,11,25,12,22,18,25,0.7,0.6,110,12,23
12894,850,1600,22,19,183,0,53,1017,9,23,11,22,22,22,0.7,0.6,87,10.6,23
12895,850,1700,21,21,178,0,55,1017,8,21,11,21,26,21,0.6,0.7,63,9.1,23
12896,850,1800,20,22,172,0,57,1017,6,20,11,20,29,20,0.6,0.7,40,7.7,23
12897,850,1900,20,24,176,0,58,1018,5,20,11,20,34,20,0.7,0.7,43,7.7,23
12898,850,2000,19,27,179,0,58,1019,5,19,11,19,39,19,0.7,0.8,47,7.7,23
12899,850,2100,19,30,183,0,58,1020,4,19,11,19,44,19,0.8,0.8,50,7.7,23
12900,850,2200,18,31,188,0,63,1020,5,18,11,18,44,18,0.9,0.9,70,9,23
12901,850,2300,18,32,194,0,67,1020,6,18,11,18,44,18,1,0.9,90,10.3,23
12902,851,0,17,32,205,0,71,1020,8,17,12,17,54,17,1.1,1,110,11.7,23
12903,851,100,17,31,206,0,74,1020,12,17,12,17,53,17,1.1,1,107,11.7,23
12904,851,200,16,30,206,0,77,1019,16,16,12,16,52,16,1,1,103,11.6,23
12905,851,300,16,30,207,0,80,1019,20,16,12,16,51,16,1,1,100,11.6,23
12906,851,400,15,27,211,0,81,1019,16,15,12,16,49,16,1.1,1,103,11.5,23
12907,851,500,15,24,216,0,82,1019,11,15,12,15,47,15,1.2,0.9,107,11.5,23
12908,851,600,15,21,220,0,83,1019,6,15,12,15,45,15,1.3,0.9,110,11.4,23
12909,851,700,16,22,216,0,78,1020,7,16,12,16,45,16,1.2,0.9,107,11.4,23
12910,851,800,17,24,212,0,73,1020,8,17,12,17,45,17,1.2,0.9,103,11.4,23
12911,851,900,18,25,208,0,68,1021,8,18,12,18,45,18,1.1,0.9,100,11.4,23
12912,851,1000,19,23,209,0,63,1021,14,20,12,19,44,19,1.2,0.9,103,11.4,23
12913,851,1100,21,21,210,0,58,1020,19,22,12,21,42,21,1.2,0.9,107,11.4,23
12914,851,1200,22,19,211,0,53,1020,24,25,12,22,41,25,1.3,0.9,110,11.4,23
12915,851,1300,22,17,203,0,54,1020,31,25,12,22,32,25,1.3,0.9,107,11.4,23
12916,851,1400,22,15,195,0,55,1019,37,25,13,22,23,25,1.2,0.8,103,11.4,23
12917,851,1500,22,13,187,0,57,1019,43,25,13,22,14,25,1.2,0.8,100,11.4,23
12918,851,1600,21,12,172,0,61,1019,37,23,13,21,14,21,1.2,0.8,100,11.4,23
12919,851,1700,20,12,157,0,65,1019,30,21,13,20,13,20,1.2,0.8,100,11.4,23
12920,851,1800,19,12,142,0,69,1019,23,19,13,19,12,19,1.2,0.8,100,11.4,23
12921,851,1900,18,12,137,0,70,1019,28,18,13,18,19,18,1.2,0.8,100,11.5,23
12922,851,2000,18,12,133,0,70,1020,32,18,12,18,27,18,1.2,0.8,100,11.5,23
12923,851,2100,18,12,128,0,71,1020,37,18,12,18,34,18,1.2,0.8,100,11.6,23
12924,851,2200,17,11,116,0,73,1020,32,17,12,17,30,17,1.2,0.8,97,11.6,23
12925,851,2300,17,10,105,0,76,1019,28,17,13,17,27,17,1.2,0.8,93,11.5,23
12926,852,0,17,32,205,0,71,1020,8,17,12,17,54,17,1.1,1,110,11.7,23
12927,852,100,17,31,206,0,74,1020,12,17,12,17,53,17,1.1,1,107,11.7,23
12928,852,200,16,30,206,0,77,1019,16,16,12,16,52,16,1,1,103,11.6,23
12929,852,300,16,30,207,0,80,1019,20,16,12,16,51,16,1,1,100,11.6,23
12930,852,400,15,27,211,0,81,1019,16,15,12,16,49,16,1.1,1,103,11.5,23
12931,852,500,15,24,216,0,82,1019,11,15,12,15,47,15,1.2,0.9,107,11.5,23
12932,852,600,15,21,220,0,83,1019,6,15,12,15,45,15,1.3,0.9,110,11.4,23
12933,852,700,16,22,216,0,78,1020,7,16,12,16,45,16,1.2,0.9,107,11.4,23
12934,852,800,17,24,212,0,73,1020,8,17,12,17,45,17,1.2,0.9,103,11.4,23
12935,852,900,18,25,208,0,68,1021,8,18,12,18,45,18,1.1,0.9,100,11.4,23
12936,852,1000,19,23,209,0,63,1021,14,20,12,19,44,19,1.2,0.9,103,11.4,23
12937,852,1100,21,21,210,0,58,1020,19,22,12,21,42,21,1.2,0.9,107,11.4,23
12938,852,1200,22,19,211,0,53,1020,24,25,12,22,41,25,1.3,0.9,110,11.4,23
12939,852,1300,22,17,203,0,54,1020,31,25,12,22,32,25,1.3,0.9,107,11.4,23
12940,852,1400,22,15,195,0,55,1019,37,25,13,22,23,25,1.2,0.8,103,11.4,23
12941,852,1500,22,13,187,0,57,1019,43,25,13,22,14,25,1.2,0.8,100,11.4,23
12942,852,1600,21,12,172,0,61,1019,37,23,13,21,14,21,1.2,0.8,100,11.4,23
12943,852,1700,20,12,157,0,65,1019,30,21,13,20,13,20,1.2,0.8,100,11.4,23
12944,852,1800,19,12,142,0,69,1019,23,19,13,19,12,19,1.2,0.8,100,11.4,23
12945,852,1900,18,12,137,0,70,1019,28,18,13,18,19,18,1.2,0.8,100,11.5,23
12946,852,2000,18,12,133,0,70,1020,32,18,12,18,27,18,1.2,0.8,100,11.5,23
12947,852,2100,18,12,128,0,71,1020,37,18,12,18,34,18,1.2,0.8,100,11.6,23
12948,852,2200,17,11,116,0,73,1020,32,17,12,17,30,17,1.2,0.8,97,11.6,23
12949,852,2300,17,10,105,0,76,1019,28,17,13,17,27,17,1.2,0.8,93,11.5,23
12950,853,0,17,32,205,0,71,1020,8,17,12,17,54,17,1.1,1,110,11.7,23
12951,853,100,17,31,206,0,74,1020,12,17,12,17,53,17,1.1,1,107,11.7,23
12952,853,200,16,30,206,0,77,1019,16,16,12,16,52,16,1,1,103,11.6,23
12953,853,300,16,30,207,0,80,1019,20,16,12,16,51,16,1,1,100,11.6,23
12954,853,400,15,27,211,0,81,1019,16,15,12,16,49,16,1.1,1,103,11.5,23
12955,853,500,15,24,216,0,82,1019,11,15,12,15,47,15,1.2,0.9,107,11.5,23
12956,853,600,15,21,220,0,83,1019,6,15,12,15,45,15,1.3,0.9,110,11.4,23
12957,853,700,16,22,216,0,78,1020,7,16,12,16,45,16,1.2,0.9,107,11.4,23
12958,853,800,17,24,212,0,73,1020,8,17,12,17,45,17,1.2,0.9,103,11.4,23
12959,853,900,18,25,208,0,68,1021,8,18,12,18,45,18,1.1,0.9,100,11.4,23
12960,853,1000,19,23,209,0,63,1021,14,20,12,19,44,19,1.2,0.9,103,11.4,23
12961,853,1100,21,21,210,0,58,1020,19,22,12,21,42,21,1.2,0.9,107,11.4,23
12962,853,1200,22,19,211,0,53,1020,24,25,12,22,41,25,1.3,0.9,110,11.4,23
12963,853,1300,22,17,203,0,54,1020,31,25,12,22,32,25,1.3,0.9,107,11.4,23
12964,853,1400,22,15,195,0,55,1019,37,25,13,22,23,25,1.2,0.8,103,11.4,23
12965,853,1500,22,13,187,0,57,1019,43,25,13,22,14,25,1.2,0.8,100,11.4,23
12966,853,1600,21,12,172,0,61,1019,37,23,13,21,14,21,1.2,0.8,100,11.4,23
12967,853,1700,20,12,157,0,65,1019,30,21,13,20,13,20,1.2,0.8,100,11.4,23
12968,853,1800,19,12,142,0,69,1019,23,19,13,19,12,19,1.2,0.8,100,11.4,23
12969,853,1900,18,12,137,0,70,1019,28,18,13,18,19,18,1.2,0.8,100,11.5,23
12970,853,2000,18,12,133,0,70,1020,32,18,12,18,27,18,1.2,0.8,100,11.5,23
12971,853,2100,18,12,128,0,71,1020,37,18,12,18,34,18,1.2,0.8,100,11.6,23
12972,853,2200,17,11,116,0,73,1020,32,17,12,17,30,17,1.2,0.8,97,11.6,23
12973,853,2300,17,10,105,0,76,1019,28,17,13,17,27,17,1.2,0.8,93,11.5,23
12974,854,0,17,32,205,0,71,1020,8,17,12,17,54,17,1.1,1,110,11.7,23
12975,854,100,17,31,206,0,74,1020,12,17,12,17,53,17,1.1,1,107,11.7,23
12976,854,200,16,30,206,0,77,1019,16,16,12,16,52,16,1,1,103,11.6,23
12977,854,300,16,30,207,0,80,1019,20,16,12,16,51,16,1,1,100,11.6,23
12978,854,400,15,27,211,0,81,1019,16,15,12,16,49,16,1.1,1,103,11.5,23
12979,854,500,15,24,216,0,82,1019,11,15,12,15,47,15,1.2,0.9,107,11.5,23
12980,854,600,15,21,220,0,83,1019,6,15,12,15,45,15,1.3,0.9,110,11.4,23
12981,854,700,16,22,216,0,78,1020,7,16,12,16,45,16,1.2,0.9,107,11.4,23
12982,854,800,17,24,212,0,73,1020,8,17,12,17,45,17,1.2,0.9,103,11.4,23
12983,854,900,18,25,208,0,68,1021,8,18,12,18,45,18,1.1,0.9,100,11.4,23
12984,854,1000,19,23,209,0,63,1021,14,20,12,19,44,19,1.2,0.9,103,11.4,23
12985,854,1100,21,21,210,0,58,1020,19,22,12,21,42,21,1.2,0.9,107,11.4,23
12986,854,1200,22,19,211,0,53,1020,24,25,12,22,41,25,1.3,0.9,110,11.4,23
12987,854,1300,22,17,203,0,54,1020,31,25,12,22,32,25,1.3,0.9,107,11.4,23
12988,854,1400,22,15,195,0,55,1019,37,25,13,22,23,25,1.2,0.8,103,11.4,23
12989,854,1500,22,13,187,0,57,1019,43,25,13,22,14,25,1.2,0.8,100,11.4,23
12990,854,1600,21,12,172,0,61,1019,37,23,13,21,14,21,1.2,0.8,100,11.4,23
